split,model,layer,duration,duration_val,test_split,metric,score
dev,HuBERT VP-20,11,0,1,dev,triphone_abx_discrete,18.34
dev,HuBERT VP-20,12,0,1,test,triphone_abx_discrete,17.63
dev,HuBERT VP-20,12,0,1,dev,triphone_abx_discrete,19.88
dev,SpidR MMS-ulab,5,10h,600,test,triphone_abx_discrete,10.16
dev,SpidR MMS-ulab,6,10h,600,test,triphone_abx_discrete,13.89
dev,SpidR MMS-ulab,7,10h,600,test,triphone_abx_discrete,19.23
dev,SpidR MMS-ulab,8,10h,600,test,triphone_abx_discrete,22.66
dev,SpidR MMS-ulab,9,10h,600,test,triphone_abx_discrete,24.32
dev,SpidR MMS-ulab,10,10h,600,test,triphone_abx_discrete,25.19
dev,SpidR MMS-ulab,11,10h,600,test,triphone_abx_discrete,25.99
dev,SpidR MMS-ulab,12,10h,600,test,triphone_abx_discrete,26.82
dev,SpidR MMS-ulab,5,10min,10,test,triphone_abx_discrete,11.35
dev,SpidR MMS-ulab,6,10min,10,test,triphone_abx_discrete,14.62
dev,SpidR MMS-ulab,7,10min,10,test,triphone_abx_discrete,19.37
dev,SpidR MMS-ulab,8,10min,10,test,triphone_abx_discrete,22.34
dev,SpidR MMS-ulab,9,10min,10,test,triphone_abx_discrete,23.74
dev,SpidR MMS-ulab,10,10min,10,test,triphone_abx_discrete,24.33
dev,SpidR MMS-ulab,11,10min,10,test,triphone_abx_discrete,24.74
dev,SpidR MMS-ulab,12,10min,10,test,triphone_abx_discrete,25.66
dev,SpidR MMS-ulab,5,1h,60,test,triphone_abx_discrete,10.55
dev,SpidR MMS-ulab,6,1h,60,test,triphone_abx_discrete,13.75
dev,SpidR MMS-ulab,7,1h,60,test,triphone_abx_discrete,18.98
dev,SpidR MMS-ulab,8,1h,60,test,triphone_abx_discrete,22.0
dev,SpidR MMS-ulab,9,1h,60,test,triphone_abx_discrete,23.61
dev,SpidR MMS-ulab,10,1h,60,test,triphone_abx_discrete,24.42
dev,SpidR MMS-ulab,11,1h,60,test,triphone_abx_discrete,24.88
dev,SpidR MMS-ulab,12,1h,60,test,triphone_abx_discrete,25.85
dev,SpidR MMS-ulab,5,10h,600,dev,triphone_abx_discrete,11.32
dev,SpidR MMS-ulab,6,10h,600,dev,triphone_abx_discrete,15.16
dev,SpidR MMS-ulab,7,10h,600,dev,triphone_abx_discrete,21.0
dev,SpidR MMS-ulab,8,10h,600,dev,triphone_abx_discrete,24.94
dev,SpidR MMS-ulab,9,10h,600,dev,triphone_abx_discrete,26.83
dev,SpidR MMS-ulab,10,10h,600,dev,triphone_abx_discrete,27.58
dev,SpidR MMS-ulab,11,10h,600,dev,triphone_abx_discrete,28.16
dev,SpidR MMS-ulab,12,10h,600,dev,triphone_abx_discrete,29.54
dev,SpidR MMS-ulab,5,10min,10,dev,triphone_abx_discrete,13.19
dev,SpidR MMS-ulab,6,10min,10,dev,triphone_abx_discrete,16.03
dev,SpidR MMS-ulab,7,10min,10,dev,triphone_abx_discrete,21.59
dev,SpidR MMS-ulab,8,10min,10,dev,triphone_abx_discrete,24.64
dev,SpidR MMS-ulab,9,10min,10,dev,triphone_abx_discrete,26.09
dev,SpidR MMS-ulab,10,10min,10,dev,triphone_abx_discrete,26.44
dev,SpidR MMS-ulab,11,10min,10,dev,triphone_abx_discrete,26.9
dev,SpidR MMS-ulab,12,10min,10,dev,triphone_abx_discrete,28.03
dev,SpidR MMS-ulab,5,1h,60,dev,triphone_abx_discrete,12.2
dev,SpidR MMS-ulab,6,1h,60,dev,triphone_abx_discrete,15.36
dev,SpidR MMS-ulab,7,1h,60,dev,triphone_abx_discrete,20.78
dev,SpidR MMS-ulab,8,1h,60,dev,triphone_abx_discrete,24.23
dev,SpidR MMS-ulab,9,1h,60,dev,triphone_abx_discrete,25.93
dev,SpidR MMS-ulab,10,1h,60,dev,triphone_abx_discrete,26.72
dev,SpidR MMS-ulab,11,1h,60,dev,triphone_abx_discrete,26.92
dev,SpidR MMS-ulab,12,1h,60,dev,triphone_abx_discrete,28.27
dev,SpidR MMS-ulab,5,0,1,test,triphone_abx_discrete,13.53
dev,SpidR MMS-ulab,5,0,1,dev,triphone_abx_discrete,13.95
dev,SpidR MMS-ulab,6,0,1,test,triphone_abx_discrete,17.51
dev,SpidR MMS-ulab,6,0,1,dev,triphone_abx_discrete,18.68
dev,SpidR MMS-ulab,7,0,1,test,triphone_abx_discrete,23.08
dev,SpidR MMS-ulab,7,0,1,dev,triphone_abx_discrete,25.4
dev,SpidR MMS-ulab,8,0,1,test,triphone_abx_discrete,26.16
dev,SpidR MMS-ulab,8,0,1,dev,triphone_abx_discrete,28.33
dev,SpidR MMS-ulab,9,0,1,test,triphone_abx_discrete,27.3
dev,SpidR MMS-ulab,9,0,1,dev,triphone_abx_discrete,29.49
dev,SpidR MMS-ulab,10,0,1,test,triphone_abx_discrete,28.04
dev,SpidR MMS-ulab,10,0,1,dev,triphone_abx_discrete,30.22
dev,SpidR MMS-ulab,11,0,1,test,triphone_abx_discrete,28.67
dev,SpidR MMS-ulab,11,0,1,dev,triphone_abx_discrete,30.72
dev,SpidR MMS-ulab,12,0,1,test,triphone_abx_discrete,29.54
dev,SpidR MMS-ulab,12,0,1,dev,triphone_abx_discrete,31.91
dev,SpidR VP-20,5,10h,600,test,triphone_abx_discrete,9.13
dev,SpidR VP-20,6,10h,600,test,triphone_abx_discrete,9.63
dev,SpidR VP-20,7,10h,600,test,triphone_abx_discrete,9.58
dev,SpidR VP-20,8,10h,600,test,triphone_abx_discrete,10.04
dev,SpidR VP-20,9,10h,600,test,triphone_abx_discrete,10.97
dev,SpidR VP-20,10,10h,600,test,triphone_abx_discrete,11.58
dev,SpidR VP-20,11,10h,600,test,triphone_abx_discrete,12.71
dev,SpidR VP-20,12,10h,600,test,triphone_abx_discrete,20.16
dev,SpidR VP-20,5,10min,10,test,triphone_abx_discrete,11.53
dev,SpidR VP-20,6,10min,10,test,triphone_abx_discrete,11.45
dev,SpidR VP-20,7,10min,10,test,triphone_abx_discrete,11.16
dev,SpidR VP-20,8,10min,10,test,triphone_abx_discrete,11.11
dev,SpidR VP-20,9,10min,10,test,triphone_abx_discrete,12.15
dev,SpidR VP-20,10,10min,10,test,triphone_abx_discrete,12.65
dev,SpidR VP-20,11,10min,10,test,triphone_abx_discrete,13.42
dev,SpidR VP-20,12,10min,10,test,triphone_abx_discrete,19.46
dev,SpidR VP-20,5,1h,60,test,triphone_abx_discrete,10.0
dev,SpidR VP-20,6,1h,60,test,triphone_abx_discrete,10.24
dev,SpidR VP-20,7,1h,60,test,triphone_abx_discrete,10.04
dev,SpidR VP-20,8,1h,60,test,triphone_abx_discrete,10.18
dev,SpidR VP-20,9,1h,60,test,triphone_abx_discrete,11.2
dev,SpidR VP-20,10,1h,60,test,triphone_abx_discrete,11.6
dev,SpidR VP-20,11,1h,60,test,triphone_abx_discrete,12.5
dev,SpidR VP-20,12,1h,60,test,triphone_abx_discrete,18.9
dev,SpidR VP-20,5,10h,600,dev,triphone_abx_discrete,10.26
dev,SpidR VP-20,6,10h,600,dev,triphone_abx_discrete,10.57
dev,SpidR VP-20,7,10h,600,dev,triphone_abx_discrete,10.48
dev,SpidR VP-20,8,10h,600,dev,triphone_abx_discrete,11.37
dev,SpidR VP-20,9,10h,600,dev,triphone_abx_discrete,12.75
dev,SpidR VP-20,10,10h,600,dev,triphone_abx_discrete,13.35
dev,SpidR VP-20,11,10h,600,dev,triphone_abx_discrete,14.42
dev,SpidR VP-20,12,10h,600,dev,triphone_abx_discrete,22.67
dev,SpidR VP-20,5,10min,10,dev,triphone_abx_discrete,13.11
dev,SpidR VP-20,6,10min,10,dev,triphone_abx_discrete,12.96
dev,SpidR VP-20,7,10min,10,dev,triphone_abx_discrete,13.08
dev,SpidR VP-20,8,10min,10,dev,triphone_abx_discrete,13.18
dev,SpidR VP-20,9,10min,10,dev,triphone_abx_discrete,14.12
dev,SpidR VP-20,10,10min,10,dev,triphone_abx_discrete,14.9
dev,SpidR VP-20,11,10min,10,dev,triphone_abx_discrete,15.88
dev,SpidR VP-20,12,10min,10,dev,triphone_abx_discrete,22.68
dev,SpidR VP-20,5,1h,60,dev,triphone_abx_discrete,11.48
dev,SpidR VP-20,6,1h,60,dev,triphone_abx_discrete,11.46
dev,SpidR VP-20,7,1h,60,dev,triphone_abx_discrete,11.52
dev,SpidR VP-20,8,1h,60,dev,triphone_abx_discrete,11.78
dev,SpidR VP-20,9,1h,60,dev,triphone_abx_discrete,12.9
dev,SpidR VP-20,10,1h,60,dev,triphone_abx_discrete,13.37
dev,SpidR VP-20,11,1h,60,dev,triphone_abx_discrete,14.54
dev,SpidR VP-20,12,1h,60,dev,triphone_abx_discrete,22.09
dev,SpidR VP-20,5,0,1,test,triphone_abx_discrete,13.93
dev,SpidR VP-20,5,0,1,dev,triphone_abx_discrete,15.45
dev,SpidR VP-20,6,0,1,test,triphone_abx_discrete,14.22
dev,SpidR VP-20,6,0,1,dev,triphone_abx_discrete,15.7
dev,SpidR VP-20,7,0,1,test,triphone_abx_discrete,13.88
dev,SpidR VP-20,7,0,1,dev,triphone_abx_discrete,15.73
dev,SpidR VP-20,8,0,1,test,triphone_abx_discrete,14.38
dev,SpidR VP-20,8,0,1,dev,triphone_abx_discrete,16.15
dev,SpidR VP-20,9,0,1,test,triphone_abx_discrete,15.58
dev,SpidR VP-20,9,0,1,dev,triphone_abx_discrete,17.72
dev,SpidR VP-20,10,0,1,test,triphone_abx_discrete,16.64
dev,SpidR VP-20,10,0,1,dev,triphone_abx_discrete,18.81
dev,SpidR VP-20,11,0,1,test,triphone_abx_discrete,18.0
dev,SpidR VP-20,11,0,1,dev,triphone_abx_discrete,20.04
dev,SpidR VP-20,12,0,1,test,triphone_abx_discrete,26.64
dev,SpidR VP-20,12,0,1,dev,triphone_abx_discrete,29.23
test,HuBERT MMS-ulab,1,10h,600,test,triphone_abx_discrete,27.19
test,HuBERT MMS-ulab,2,10h,600,test,triphone_abx_discrete,23.96
test,HuBERT MMS-ulab,3,10h,600,test,triphone_abx_discrete,20.26
test,HuBERT MMS-ulab,4,10h,600,test,triphone_abx_discrete,17.6
test,HuBERT MMS-ulab,5,10h,600,test,triphone_abx_discrete,14.82
test,HuBERT MMS-ulab,6,10h,600,test,triphone_abx_discrete,11.99
test,HuBERT MMS-ulab,7,10h,600,test,triphone_abx_discrete,11.34
test,HuBERT MMS-ulab,8,10h,600,test,triphone_abx_discrete,11.64
test,HuBERT MMS-ulab,9,10h,600,test,triphone_abx_discrete,10.69
test,HuBERT MMS-ulab,10,10h,600,test,triphone_abx_discrete,10.1
test,HuBERT MMS-ulab,11,10h,600,test,triphone_abx_discrete,11.29
test,HuBERT MMS-ulab,12,10h,600,test,triphone_abx_discrete,12.97
test,HuBERT MMS-ulab,1,10min,10,test,triphone_abx_discrete,27.23
test,HuBERT MMS-ulab,2,10min,10,test,triphone_abx_discrete,23.96
test,HuBERT MMS-ulab,3,10min,10,test,triphone_abx_discrete,20.16
test,HuBERT MMS-ulab,4,10min,10,test,triphone_abx_discrete,19.03
test,HuBERT MMS-ulab,5,10min,10,test,triphone_abx_discrete,16.43
test,HuBERT MMS-ulab,6,10min,10,test,triphone_abx_discrete,15.19
test,HuBERT MMS-ulab,7,10min,10,test,triphone_abx_discrete,13.98
test,HuBERT MMS-ulab,8,10min,10,test,triphone_abx_discrete,14.51
test,HuBERT MMS-ulab,9,10min,10,test,triphone_abx_discrete,15.66
test,HuBERT MMS-ulab,10,10min,10,test,triphone_abx_discrete,14.3
test,HuBERT MMS-ulab,11,10min,10,test,triphone_abx_discrete,13.4
test,HuBERT MMS-ulab,12,10min,10,test,triphone_abx_discrete,15.5
test,HuBERT MMS-ulab,1,1h,60,test,triphone_abx_discrete,27.12
test,HuBERT MMS-ulab,2,1h,60,test,triphone_abx_discrete,24.84
test,HuBERT MMS-ulab,3,1h,60,test,triphone_abx_discrete,20.65
test,HuBERT MMS-ulab,4,1h,60,test,triphone_abx_discrete,18.58
test,HuBERT MMS-ulab,5,1h,60,test,triphone_abx_discrete,16.18
test,HuBERT MMS-ulab,6,1h,60,test,triphone_abx_discrete,14.08
test,HuBERT MMS-ulab,7,1h,60,test,triphone_abx_discrete,13.21
test,HuBERT MMS-ulab,8,1h,60,test,triphone_abx_discrete,13.43
test,HuBERT MMS-ulab,9,1h,60,test,triphone_abx_discrete,13.94
test,HuBERT MMS-ulab,10,1h,60,test,triphone_abx_discrete,12.76
test,HuBERT MMS-ulab,11,1h,60,test,triphone_abx_discrete,12.81
test,HuBERT MMS-ulab,12,1h,60,test,triphone_abx_discrete,14.76
test,HuBERT MMS-ulab,1,10h,600,dev,triphone_abx_discrete,29.89
test,HuBERT MMS-ulab,2,10h,600,dev,triphone_abx_discrete,27.02
test,HuBERT MMS-ulab,3,10h,600,dev,triphone_abx_discrete,23.08
test,HuBERT MMS-ulab,4,10h,600,dev,triphone_abx_discrete,20.87
test,HuBERT MMS-ulab,5,10h,600,dev,triphone_abx_discrete,18.11
test,HuBERT MMS-ulab,6,10h,600,dev,triphone_abx_discrete,15.62
test,HuBERT MMS-ulab,7,10h,600,dev,triphone_abx_discrete,15.49
test,HuBERT MMS-ulab,8,10h,600,dev,triphone_abx_discrete,14.68
test,HuBERT MMS-ulab,9,10h,600,dev,triphone_abx_discrete,14.33
test,HuBERT MMS-ulab,10,10h,600,dev,triphone_abx_discrete,12.9
test,HuBERT MMS-ulab,11,10h,600,dev,triphone_abx_discrete,14.07
test,HuBERT MMS-ulab,12,10h,600,dev,triphone_abx_discrete,15.7
test,HuBERT MMS-ulab,1,10min,10,dev,triphone_abx_discrete,30.5
test,HuBERT MMS-ulab,2,10min,10,dev,triphone_abx_discrete,27.96
test,HuBERT MMS-ulab,3,10min,10,dev,triphone_abx_discrete,24.76
test,HuBERT MMS-ulab,4,10min,10,dev,triphone_abx_discrete,22.21
test,HuBERT MMS-ulab,5,10min,10,dev,triphone_abx_discrete,20.78
test,HuBERT MMS-ulab,6,10min,10,dev,triphone_abx_discrete,18.8
test,HuBERT MMS-ulab,7,10min,10,dev,triphone_abx_discrete,18.35
test,HuBERT MMS-ulab,8,10min,10,dev,triphone_abx_discrete,19.32
test,HuBERT MMS-ulab,9,10min,10,dev,triphone_abx_discrete,21.13
test,HuBERT MMS-ulab,10,10min,10,dev,triphone_abx_discrete,17.67
test,HuBERT MMS-ulab,11,10min,10,dev,triphone_abx_discrete,16.49
test,HuBERT MMS-ulab,12,10min,10,dev,triphone_abx_discrete,19.24
test,HuBERT MMS-ulab,1,1h,60,dev,triphone_abx_discrete,30.34
test,HuBERT MMS-ulab,2,1h,60,dev,triphone_abx_discrete,28.04
test,HuBERT MMS-ulab,3,1h,60,dev,triphone_abx_discrete,24.37
test,HuBERT MMS-ulab,4,1h,60,dev,triphone_abx_discrete,22.27
test,HuBERT MMS-ulab,5,1h,60,dev,triphone_abx_discrete,19.95
test,HuBERT MMS-ulab,6,1h,60,dev,triphone_abx_discrete,18.16
test,HuBERT MMS-ulab,7,1h,60,dev,triphone_abx_discrete,17.62
test,HuBERT MMS-ulab,8,1h,60,dev,triphone_abx_discrete,18.53
test,HuBERT MMS-ulab,9,1h,60,dev,triphone_abx_discrete,19.39
test,HuBERT MMS-ulab,10,1h,60,dev,triphone_abx_discrete,17.55
test,HuBERT MMS-ulab,11,1h,60,dev,triphone_abx_discrete,16.07
test,HuBERT MMS-ulab,12,1h,60,dev,triphone_abx_discrete,18.01
test,HuBERT MMS-ulab,1,0,1,test,triphone_abx_discrete,28.27
test,HuBERT MMS-ulab,1,0,1,dev,triphone_abx_discrete,31.11
test,HuBERT MMS-ulab,2,0,1,test,triphone_abx_discrete,25.46
test,HuBERT MMS-ulab,2,0,1,dev,triphone_abx_discrete,29.68
test,HuBERT MMS-ulab,3,0,1,test,triphone_abx_discrete,22.16
test,HuBERT MMS-ulab,3,0,1,dev,triphone_abx_discrete,26.48
test,HuBERT MMS-ulab,4,0,1,test,triphone_abx_discrete,20.21
test,HuBERT MMS-ulab,4,0,1,dev,triphone_abx_discrete,24.05
test,HuBERT MMS-ulab,5,0,1,test,triphone_abx_discrete,18.1
test,HuBERT MMS-ulab,5,0,1,dev,triphone_abx_discrete,21.91
test,HuBERT MMS-ulab,6,0,1,test,triphone_abx_discrete,15.68
test,HuBERT MMS-ulab,6,0,1,dev,triphone_abx_discrete,18.69
test,HuBERT MMS-ulab,7,0,1,test,triphone_abx_discrete,18.52
test,HuBERT MMS-ulab,7,0,1,dev,triphone_abx_discrete,22.54
test,HuBERT MMS-ulab,8,0,1,test,triphone_abx_discrete,19.96
test,HuBERT MMS-ulab,8,0,1,dev,triphone_abx_discrete,22.66
test,HuBERT MMS-ulab,9,0,1,test,triphone_abx_discrete,21.43
test,HuBERT MMS-ulab,9,0,1,dev,triphone_abx_discrete,26.9
test,HuBERT MMS-ulab,10,0,1,test,triphone_abx_discrete,17.58
test,HuBERT MMS-ulab,10,0,1,dev,triphone_abx_discrete,22.79
test,HuBERT MMS-ulab,11,0,1,test,triphone_abx_discrete,18.36
test,HuBERT MMS-ulab,11,0,1,dev,triphone_abx_discrete,23.4
test,HuBERT MMS-ulab,12,0,1,test,triphone_abx_discrete,14.2
test,HuBERT MMS-ulab,12,0,1,dev,triphone_abx_discrete,16.81
test,HuBERT VP-20,1,10h,600,test,triphone_abx_discrete,27.9
test,HuBERT VP-20,2,10h,600,test,triphone_abx_discrete,23.93
test,HuBERT VP-20,3,10h,600,test,triphone_abx_discrete,24.82
test,HuBERT VP-20,4,10h,600,test,triphone_abx_discrete,19.08
test,HuBERT VP-20,5,10h,600,test,triphone_abx_discrete,15.57
test,HuBERT VP-20,6,10h,600,test,triphone_abx_discrete,13.14
test,HuBERT VP-20,7,10h,600,test,triphone_abx_discrete,10.34
test,HuBERT VP-20,8,10h,600,test,triphone_abx_discrete,10.05
test,HuBERT VP-20,9,10h,600,test,triphone_abx_discrete,10.86
test,HuBERT VP-20,10,10h,600,test,triphone_abx_discrete,9.9
test,HuBERT VP-20,11,10h,600,test,triphone_abx_discrete,10.8
test,HuBERT VP-20,12,10h,600,test,triphone_abx_discrete,12.24
test,HuBERT VP-20,1,10min,10,test,triphone_abx_discrete,28.6
test,HuBERT VP-20,2,10min,10,test,triphone_abx_discrete,24.83
test,HuBERT VP-20,3,10min,10,test,triphone_abx_discrete,25.49
test,HuBERT VP-20,4,10min,10,test,triphone_abx_discrete,20.59
test,HuBERT VP-20,5,10min,10,test,triphone_abx_discrete,18.36
test,HuBERT VP-20,6,10min,10,test,triphone_abx_discrete,15.49
test,HuBERT VP-20,7,10min,10,test,triphone_abx_discrete,14.22
test,HuBERT VP-20,8,10min,10,test,triphone_abx_discrete,14.24
test,HuBERT VP-20,9,10min,10,test,triphone_abx_discrete,16.28
test,HuBERT VP-20,10,10min,10,test,triphone_abx_discrete,14.87
test,HuBERT VP-20,11,10min,10,test,triphone_abx_discrete,14.14
test,HuBERT VP-20,12,10min,10,test,triphone_abx_discrete,15.62
test,HuBERT VP-20,1,1h,60,test,triphone_abx_discrete,27.98
test,HuBERT VP-20,2,1h,60,test,triphone_abx_discrete,24.41
test,HuBERT VP-20,3,1h,60,test,triphone_abx_discrete,25.07
test,HuBERT VP-20,4,1h,60,test,triphone_abx_discrete,20.14
test,HuBERT VP-20,5,1h,60,test,triphone_abx_discrete,16.79
test,HuBERT VP-20,6,1h,60,test,triphone_abx_discrete,14.79
test,HuBERT VP-20,7,1h,60,test,triphone_abx_discrete,12.61
test,HuBERT VP-20,8,1h,60,test,triphone_abx_discrete,12.26
test,HuBERT VP-20,9,1h,60,test,triphone_abx_discrete,15.08
test,HuBERT VP-20,10,1h,60,test,triphone_abx_discrete,13.06
test,HuBERT VP-20,11,1h,60,test,triphone_abx_discrete,12.6
test,HuBERT VP-20,12,1h,60,test,triphone_abx_discrete,13.8
test,HuBERT VP-20,1,10h,600,dev,triphone_abx_discrete,30.84
test,HuBERT VP-20,2,10h,600,dev,triphone_abx_discrete,26.99
test,HuBERT VP-20,3,10h,600,dev,triphone_abx_discrete,28.62
test,HuBERT VP-20,4,10h,600,dev,triphone_abx_discrete,22.32
test,HuBERT VP-20,5,10h,600,dev,triphone_abx_discrete,19.37
test,HuBERT VP-20,6,10h,600,dev,triphone_abx_discrete,16.77
test,HuBERT VP-20,7,10h,600,dev,triphone_abx_discrete,13.79
test,HuBERT VP-20,8,10h,600,dev,triphone_abx_discrete,13.85
test,HuBERT VP-20,9,10h,600,dev,triphone_abx_discrete,14.5
test,HuBERT VP-20,10,10h,600,dev,triphone_abx_discrete,12.94
test,HuBERT VP-20,11,10h,600,dev,triphone_abx_discrete,13.37
test,HuBERT VP-20,12,10h,600,dev,triphone_abx_discrete,14.75
test,HuBERT VP-20,1,10min,10,dev,triphone_abx_discrete,31.01
test,HuBERT VP-20,2,10min,10,dev,triphone_abx_discrete,28.09
test,HuBERT VP-20,3,10min,10,dev,triphone_abx_discrete,29.9
test,HuBERT VP-20,4,10min,10,dev,triphone_abx_discrete,23.84
test,HuBERT VP-20,5,10min,10,dev,triphone_abx_discrete,21.42
test,HuBERT VP-20,6,10min,10,dev,triphone_abx_discrete,19.28
test,HuBERT VP-20,7,10min,10,dev,triphone_abx_discrete,17.36
test,HuBERT VP-20,8,10min,10,dev,triphone_abx_discrete,18.45
test,HuBERT VP-20,9,10min,10,dev,triphone_abx_discrete,19.83
test,HuBERT VP-20,10,10min,10,dev,triphone_abx_discrete,17.89
test,HuBERT VP-20,11,10min,10,dev,triphone_abx_discrete,16.7
test,HuBERT VP-20,12,10min,10,dev,triphone_abx_discrete,18.74
test,HuBERT VP-20,1,1h,60,dev,triphone_abx_discrete,30.97
test,HuBERT VP-20,2,1h,60,dev,triphone_abx_discrete,27.43
test,HuBERT VP-20,3,1h,60,dev,triphone_abx_discrete,29.98
test,HuBERT VP-20,4,1h,60,dev,triphone_abx_discrete,23.15
test,HuBERT VP-20,5,1h,60,dev,triphone_abx_discrete,21.14
test,HuBERT VP-20,6,1h,60,dev,triphone_abx_discrete,18.75
test,HuBERT VP-20,7,1h,60,dev,triphone_abx_discrete,16.34
test,HuBERT VP-20,8,1h,60,dev,triphone_abx_discrete,16.54
test,HuBERT VP-20,9,1h,60,dev,triphone_abx_discrete,19.0
test,HuBERT VP-20,10,1h,60,dev,triphone_abx_discrete,16.86
test,HuBERT VP-20,11,1h,60,dev,triphone_abx_discrete,16.12
test,HuBERT VP-20,12,1h,60,dev,triphone_abx_discrete,17.43
test,HuBERT VP-20,1,0,1,test,triphone_abx_discrete,31.02
test,HuBERT VP-20,1,0,1,dev,triphone_abx_discrete,33.18
test,HuBERT VP-20,2,0,1,test,triphone_abx_discrete,25.95
test,HuBERT VP-20,2,0,1,dev,triphone_abx_discrete,29.1
test,HuBERT VP-20,3,0,1,test,triphone_abx_discrete,30.37
test,HuBERT VP-20,3,0,1,dev,triphone_abx_discrete,32.58
test,HuBERT VP-20,4,0,1,test,triphone_abx_discrete,20.9
test,HuBERT VP-20,4,0,1,dev,triphone_abx_discrete,24.02
test,HuBERT VP-20,5,0,1,test,triphone_abx_discrete,20.49
test,HuBERT VP-20,5,0,1,dev,triphone_abx_discrete,23.93
test,HuBERT VP-20,6,0,1,test,triphone_abx_discrete,18.1
test,HuBERT VP-20,6,0,1,dev,triphone_abx_discrete,22.03
test,HuBERT VP-20,7,0,1,test,triphone_abx_discrete,16.78
test,HuBERT VP-20,7,0,1,dev,triphone_abx_discrete,19.95
test,HuBERT VP-20,8,0,1,test,triphone_abx_discrete,20.26
test,HuBERT VP-20,8,0,1,dev,triphone_abx_discrete,24.45
test,HuBERT VP-20,9,0,1,test,triphone_abx_discrete,27.79
test,HuBERT VP-20,9,0,1,dev,triphone_abx_discrete,30.34
test,HuBERT VP-20,10,0,1,test,triphone_abx_discrete,19.1
test,HuBERT VP-20,10,0,1,dev,triphone_abx_discrete,23.08
test,HuBERT VP-20,11,0,1,test,triphone_abx_discrete,16.14
test,HuBERT VP-20,11,0,1,dev,triphone_abx_discrete,19.06
test,HuBERT VP-20,12,0,1,test,triphone_abx_discrete,17.27
test,HuBERT VP-20,12,0,1,dev,triphone_abx_discrete,20.32
test,SpidR MMS-ulab,5,10h,600,test,triphone_abx_discrete,9.72
test,SpidR MMS-ulab,6,10h,600,test,triphone_abx_discrete,13.34
test,SpidR MMS-ulab,7,10h,600,test,triphone_abx_discrete,18.91
test,SpidR MMS-ulab,8,10h,600,test,triphone_abx_discrete,22.25
test,SpidR MMS-ulab,9,10h,600,test,triphone_abx_discrete,24.2
test,SpidR MMS-ulab,10,10h,600,test,triphone_abx_discrete,24.5
test,SpidR MMS-ulab,11,10h,600,test,triphone_abx_discrete,25.26
test,SpidR MMS-ulab,12,10h,600,test,triphone_abx_discrete,26.28
test,SpidR MMS-ulab,5,10min,10,test,triphone_abx_discrete,10.95
test,SpidR MMS-ulab,6,10min,10,test,triphone_abx_discrete,14.15
test,SpidR MMS-ulab,7,10min,10,test,triphone_abx_discrete,18.63
test,SpidR MMS-ulab,8,10min,10,test,triphone_abx_discrete,21.81
test,SpidR MMS-ulab,9,10min,10,test,triphone_abx_discrete,23.16
test,SpidR MMS-ulab,10,10min,10,test,triphone_abx_discrete,23.85
test,SpidR MMS-ulab,11,10min,10,test,triphone_abx_discrete,24.17
test,SpidR MMS-ulab,12,10min,10,test,triphone_abx_discrete,25.35
test,SpidR MMS-ulab,5,1h,60,test,triphone_abx_discrete,10.22
test,SpidR MMS-ulab,6,1h,60,test,triphone_abx_discrete,13.36
test,SpidR MMS-ulab,7,1h,60,test,triphone_abx_discrete,18.61
test,SpidR MMS-ulab,8,1h,60,test,triphone_abx_discrete,21.71
test,SpidR MMS-ulab,9,1h,60,test,triphone_abx_discrete,23.32
test,SpidR MMS-ulab,10,1h,60,test,triphone_abx_discrete,24.02
test,SpidR MMS-ulab,11,1h,60,test,triphone_abx_discrete,24.08
test,SpidR MMS-ulab,12,1h,60,test,triphone_abx_discrete,25.21
test,SpidR MMS-ulab,5,10h,600,dev,triphone_abx_discrete,12.03
test,SpidR MMS-ulab,6,10h,600,dev,triphone_abx_discrete,16.12
test,SpidR MMS-ulab,7,10h,600,dev,triphone_abx_discrete,22.06
test,SpidR MMS-ulab,8,10h,600,dev,triphone_abx_discrete,25.67
test,SpidR MMS-ulab,9,10h,600,dev,triphone_abx_discrete,27.5
test,SpidR MMS-ulab,10,10h,600,dev,triphone_abx_discrete,28.37
test,SpidR MMS-ulab,11,10h,600,dev,triphone_abx_discrete,28.93
test,SpidR MMS-ulab,12,10h,600,dev,triphone_abx_discrete,29.95
test,SpidR MMS-ulab,5,10min,10,dev,triphone_abx_discrete,13.83
test,SpidR MMS-ulab,6,10min,10,dev,triphone_abx_discrete,17.03
test,SpidR MMS-ulab,7,10min,10,dev,triphone_abx_discrete,22.47
test,SpidR MMS-ulab,8,10min,10,dev,triphone_abx_discrete,25.25
test,SpidR MMS-ulab,9,10min,10,dev,triphone_abx_discrete,26.29
test,SpidR MMS-ulab,10,10min,10,dev,triphone_abx_discrete,26.95
test,SpidR MMS-ulab,11,10min,10,dev,triphone_abx_discrete,27.28
test,SpidR MMS-ulab,12,10min,10,dev,triphone_abx_discrete,28.57
test,SpidR MMS-ulab,5,1h,60,dev,triphone_abx_discrete,12.89
test,SpidR MMS-ulab,6,1h,60,dev,triphone_abx_discrete,15.96
test,SpidR MMS-ulab,7,1h,60,dev,triphone_abx_discrete,21.69
test,SpidR MMS-ulab,8,1h,60,dev,triphone_abx_discrete,24.8
test,SpidR MMS-ulab,9,1h,60,dev,triphone_abx_discrete,26.47
test,SpidR MMS-ulab,10,1h,60,dev,triphone_abx_discrete,26.99
